,resets.sent.a2b,ack.pkts.sent.a2b,pure.acks.sent.b2a,sack.pkts.sent.b2a,dsack.pkts.sent.a2b,actual.data.bytes.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.b2a,pushed.data.pkts.b2a,max.segm.size.b2a,min.segm.size.a2b,min.segm.size.b2a,avg.segm.size.a2b,avg.segm.size.b2a,max.win.adv.a2b,max.win.adv.b2a,min.win.adv.a2b,avg.win.adv.a2b,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.a2b,data.xmit.time.a2b,data.xmit.time.b2a,idletime.max.b2a,throughput.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,fin.pkts.sent.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.max.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,fin.pkts.sent.b2a,duplicate.acks.b2a,abs.downlinkdelay.min,abs.downlinkdelay.50.,abs.downlinkdelay.75.,abs.downlinkdelay.max,abs.uplinkdelay.25.,abs.uplinkdelay.50.,abs.uplinkdelay.avg,abs.uplinkdelay.75.,abs.uplinkdelay.max,abs.downlinkdeltadelay.25.,abs.uplinkdeltadelay.avg,abs.rtt.min,abs.rtt.25.,abs.rtt.50.,abs.rtt.avg,abs.rtt.75.,abs.rtt.max,abs.cwin.min,abs.cwin.25.,abs.cwin.50.,abs.cwin.avg,abs.cwin.75.,abs.cwin.max,abs.rwin.25.,abs.rwin.50.,abs.rwin.75.,abs.rwin.max,abs.winratio.min,abs.winratio.25.,abs.winratio.50.,abs.winratio.avg,abs.winratio.75.,abs.winratio.max,abs.radiobuffer.min,abs.radiobuffer.25.,abs.radiobuffer.50.,abs.radiobuffer.avg,abs.radiobuffer.75.,abs.radiobuffer.max,abs.idletime.50.,abs.idletime.avg,abs.idletime.75.,abs.idletime.max,abs.segmentsizes.min,abs.segmentsizes.25.,abs.segmentsizes.50.,abs.segmentsizes.avg,abs.segmentsizes.75.,abs.segmentsizes.max,abs.packetlost.sum,abs.pushevents.sum,abs.instanttp.min,abs.instanttp.25.,abs.instanttp.50.,abs.instanttp.75.,abs.instanttp.max,abs.burst.sum,abs.rtoevents.sum,abs.theoricalmaxtp.25.,abs.theoricalmaxtp.50.,abs.theoricalmaxtp.avg,abs.theoricalmaxtp.75.,abs.theoricalmaxtp.max,transfer.datarate
15597,286.0,21979.0,13.0,0.0,99.0,327808359.0,0.0,574712.0,225.0,13402.0,65236.0,232.0,4.0,231.0,8286.0,40075264.0,2005376.0,1638400.0,37320119.0,5.0,5.0,238067.0,3.0,56908.0,12.0,460.0,0.0,7.445,250.2,155.0,18.3,126.5,90.5,0.0,54.5,1.0,37.9,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4392.0,0.0,45.5,0.4,1.0,1.2,1.0,0.6,1.2,1.2,73.0,0.0,0.0,0.0,0.0,17603.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,123.0,3.0,62.0,95.0,972.0,9.0,12.0,10.5076423094501,15.0,279.0,41.0,816.50764230945,0.0,54.0,74.0,97.1599566994502,104.0,1094.0,0.0,3542144.0,4824421.0,5013706.86147362,5488339.0,9584539.0,39265280.0,39265280.0,39265280.0,40075264.0,0.0736576435976007,0.0910052520802901,0.12317268589451,0.131829256099558,0.144352211419351,0.261680124026414,0.0,2153501.0,2955980.0,3172820.88589854,4129632.5,21266103.0,0.0,0.18969150691882,0.0,247.000000003027,1.0,2776.0,6904.0,8330.74753653605,11924.0,65236.0,181.0,13365.0,8e-05,323.47488,397.03488,468.2832,882.98984,58.0,25.0,347.233710342433,494.731076916734,20906867208.9543,682.191384608825,70947904000000.0,352974.303
15611,132.0,29598.0,6.0,0.0,62.0,714059341.0,0.0,571580.0,87.0,19170.0,65236.0,232.0,4.0,231.0,12489.6,41943040.0,1936896.0,1638400.0,40288789.0,5.0,5.0,340692.0,0.0,65236.0,14.0,460.0,0.0,7.237,186.5,160.0,13.8,22.2,18.0,0.0,16.5,1.0,13.8,16.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6546.0,0.0,49.8,0.5,2.3,0.6,1.0,0.3,0.6,0.6,14.0,0.0,10.9,10.6,0.5,26662.0,16.0,3.0,0.0,4.5,0.36,0.32,5.0,0.0,186.0,3.0,34.0,45.0,262.0,6.0,8.0,7.63935153947228,11.0,42.0,22.0,169.639351539472,0.0,33.0,43.0,49.3369494691223,53.0,272.0,0.0,5477352.0,6261156.0,6270009.67317731,7332116.0,8599000.0,41937920.0,41940992.0,41943040.0,41943040.0,0.101888815717181,0.131128296300818,0.149604845046997,0.15517384649616,0.174819803976024,0.339267419544232,0.0,2722752.0,3615780.0,3695454.57960155,4594304.0,9696294.0,0.0,0.12893087344849,0.0,157.999999995809,0.0,2776.0,8328.0,12673.4861315944,18072.0,65236.0,8.0,19157.0,8e-05,789.43064,865.58144,956.6096,1272.93072,7.0,5.0,924.711999985551,1150.6940952107,14271492191.7005,1490.40266662527,58482272000000.0,786095.85
15618,97.0,16807.0,7.0,0.0,0.0,198013091.0,0.0,0.0,10.0,10064.0,65236.0,232.0,4.0,231.0,7291.6,41937920.0,1911680.0,1638400.0,39598761.0,5.0,5.0,130885.0,0.0,112428.0,18.0,460.0,0.0,7.318,124.4,160.0,13.0,22.0,21.5,0.0,22.0,1.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3679.0,0.0,43.6,0.5,1.0,0.9,1.0,0.4,0.9,0.9,0.0,0.0,0.0,0.0,0.0,10020.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,48.0,61.0,491.0,3.0,6.0,-0.748645640074213,9.0,31.0,34.0,427.251354359926,0.0,41.0,54.0,66.0418344496369,67.0,411.0,0.0,1371020.0,1539722.0,2333010.95866419,1781720.0,7342158.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0258462985288732,0.0326916547124893,0.0368923399157612,0.0658660260489801,0.0426277698083262,0.353417363092285,0.0,776397.0,1056647.5,1610034.67692022,1300548.25,13362348.0,0.0,0.27247764295524,0.0,74.9999999970896,1.0,2776.0,5552.0,7346.47006865838,9716.0,65236.0,0.0,10064.0,8e-05,175.79936,195.60896,256.58496,802.95744,0.0,0.0,206.545548383765,259.159272722561,3444164477.11622,341.906619881042,11602528000000.0,210778.531
15626,0.0,25920.0,8.0,0.0,291.0,326147771.0,0.0,2574376.0,152.0,18014.0,65236.0,232.0,4.0,231.0,6964.0,40757248.0,1841792.0,1638400.0,39498109.0,5.0,5.0,114104.0,0.0,37476.0,7.0,460.0,0.0,7.481,438.6,155.0,11.7,20.3,19.0,0.0,20.3,1.0,11.7,20.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5255.0,0.0,43.6,0.4,0.9,0.5,1.0,0.2,0.5,0.5,10.0,0.0,3.9,3.9,0.0,20771.0,14.0,3.0,0.2,23.1,20.8,1.66,5.0,0.0,331.0,3.0,26.0,40.0,695.0,8.0,11.0,7.97138184791496,13.0,45.0,16.0,468.971381847915,2.0,30.0,37.0,50.4122413994987,51.0,685.0,0.0,2189812.0,2366766.0,2820659.59495632,2744628.0,7389141.0,40752128.0,40752128.0,40752128.0,40752128.0,0.0348209546259768,0.0540371290549539,0.0580771144024675,0.0729463190848273,0.0673493173166319,0.301274963190614,0.0,932549.0,1277742.0,1546014.95149976,1647619.0,12503731.0,0.0,0.161427065177639,0.0,287.0000000039,0.0,2776.0,5552.0,6969.29562649538,9716.0,65236.0,0.0,17889.0,0.00016,345.57284,407.58496,441.0464,632.32456,0.0,41.0,408.344888879815,540.821052617347,568.498417306304,656.783999981756,29556.5639852217,366478.513
15630,187.0,27825.0,5.0,0.0,0.0,547324663.0,0.0,0.0,9.0,17064.0,65236.0,232.0,4.0,231.0,10851.8,41937920.0,1855744.0,1638400.0,40325805.0,5.0,5.0,203903.0,0.0,31924.0,7.0,460.0,0.0,7.383,94.6,155.0,12.8,22.9,18.9,0.0,14.8,1.0,12.8,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440.0,0.0,47.4,0.4,0.9,0.8,1.0,0.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,21360.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,39.0,65.0,188.0,5.0,7.0,6.29549130610594,9.0,42.0,26.0,103.295491306106,0.0,36.0,46.0,57.4559154725963,70.0,200.0,0.0,3759924.0,4268647.0,5276660.99272139,7386348.0,7945512.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0794477408512392,0.0896608129349286,0.102275363203516,0.131335274772276,0.181769339061165,0.314760227934944,0.0,2110733.0,2858463.0,3462508.98530125,4794899.0,10043820.0,0.0,0.149780626377319,0.0,88.9999999999418,1.0,2776.0,7224.0,11064.7885956931,16176.0,65236.0,0.0,17063.0,8e-05,549.57968,602.14888,655.78736,1206.6472,0.0,0.0,626.098938762733,770.941405384569,14447572910.8725,1001.84827582752,58513216000000.0,593575.792
15633,99.0,16183.0,6.0,0.0,0.0,237484913.0,0.0,0.0,39.0,12900.0,65236.0,232.0,2.0,231.0,6676.4,38155264.0,1799552.0,1638400.0,36150660.0,5.0,5.0,145218.0,0.0,58296.0,12.0,460.0,0.0,7.305,106.7,160.0,12.1,17.8,16.7,0.0,17.8,1.0,12.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3465.0,0.0,10.4,0.5,0.5,0.8,1.0,0.4,0.8,0.8,0.0,0.0,0.0,0.0,0.0,18752.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,59.0,84.0,634.0,6.0,8.0,0.170429923594479,10.0,22.0,44.0,565.170429923594,2.0,54.0,67.0,82.8698920928524,90.0,640.0,0.0,1986060.0,3112736.0,3475702.75193865,4734521.0,7418092.0,38155264.0,38155264.0,38155264.0,38155264.0,0.0316167121789539,0.0545967130511795,0.0819650974570585,0.0957367707647859,0.125536230072999,0.303329735070258,0.0,1250446.0,2157062.0,2569239.32232866,3423483.75,13364802.0,0.0,0.208895224519024,0.0,63.9999999984866,1.0,2776.0,5360.0,6770.57198254968,8716.0,65236.0,0.0,12899.0,0.00016,207.57152,297.20704,354.77024,481.0788,0.0,0.0,269.296271181876,351.657142849966,361.613883319292,422.053505371806,7799.5093307335,256433.203
15643,79.0,17901.0,13.0,0.0,396.0,229014707.0,0.0,2179242.0,121.0,9860.0,65236.0,232.0,4.0,231.0,7568.8,41939968.0,2177792.0,1638400.0,38586579.0,5.0,5.0,110632.0,5.0,36088.0,13.0,460.0,0.0,7.373,251.4,155.0,18.8,54.1,41.1,17.6,31.2,2.0,18.8,31.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3974.0,0.0,43.7,0.5,1.0,0.7,1.0,0.3,0.7,0.7,98.0,0.0,0.0,0.0,0.0,10809.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,469.0,3.0,42.0,70.0,1152.0,5.0,7.0,-4.04252631578947,10.0,57.0,22.0,1112.95747368421,0.0,33.0,50.0,75.8797380498333,74.0,1164.0,0.0,1904016.0,2241092.0,2543619.81617544,2447372.0,6450048.0,40580096.0,41937920.0,41937920.0,41939968.0,0.0260300627792563,0.0466273416405915,0.0546416941994262,0.0723028104609505,0.0587329080698327,0.365561148326431,0.0,856536.0,1369239.0,1571288.31729825,1842123.0,33539553.0,0.0,0.260465279483323,0.0,247.999999999593,0.0,2776.0,5552.0,8002.04460874487,11104.0,151672.0,100.0,9760.0,0.00024,233.24464,290.60768,328.03936,678.29944,40.0,105.0,255.388509086266,367.600744177498,1387782884.62156,511.37515788128,22609376000000.0,245994.157
15651,118.0,16377.0,8.0,0.0,0.0,234918970.0,0.0,0.0,18.0,10957.0,65236.0,232.0,4.0,231.0,7844.0,39386112.0,1850112.0,1638400.0,37255439.0,5.0,5.0,137575.0,4.0,33312.0,10.0,460.0,0.0,7.392,81.2,155.0,15.6,53.1,37.2,17.6,19.0,2.0,16.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3689.0,0.0,47.1,0.8,1.2,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13032.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,37.0,73.0,604.0,3.0,5.0,-3.43160138015019,7.0,43.0,18.0,548.56839861985,0.0,26.0,42.0,65.1657933721809,73.0,517.0,0.0,1498506.0,1765160.0,2435350.62979501,2182624.0,7324696.0,39386112.0,39386112.0,39386112.0,39386112.0,0.0274967988716429,0.0392523130996022,0.0455231529326886,0.0688632812387277,0.056996638815225,0.290619799662145,0.0,761588.0,1159148.0,1695691.4460456,1652321.0,9447962.0,0.0,0.250803423429664,0.0,65.9999999988941,1.0,2776.0,5552.0,7945.12971546503,11104.0,65236.0,0.0,10956.0,8e-05,210.56736,263.73024,337.35936,632.1876,0.0,0.0,246.675781813697,341.678344815804,15909911814.7533,528.834461518122,19092704000000.0,253958.389
15657,212.0,20344.0,6.0,0.0,13.0,247893477.0,0.0,29664.0,1240.0,10721.0,65236.0,232.0,8.0,231.0,7258.4,33632256.0,1866752.0,1638400.0,30668499.0,5.0,5.0,254937.0,2.0,109652.0,18.0,460.0,0.0,7.358,168.1,155.0,12.4,61.4,30.3,27.0,20.8,2.0,12.4,61.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4210.0,0.0,32.2,0.6,0.8,0.5,1.0,0.2,0.5,0.5,483.0,0.0,0.3,0.3,0.0,13815.0,27.0,1.0,0.0,486.7,139.7,25.54,5.0,0.0,814.0,3.0,40.0,54.0,1251.0,6.0,8.0,-14.3715349231328,11.0,175.0,27.0,1171.62846507687,0.0,37.0,48.0,62.1838283399141,61.0,1264.0,0.0,1892836.0,2187159.0,2489973.85461809,2806980.0,7592463.0,33632256.0,33632256.0,33632256.0,33632256.0,0.0398508157746888,0.0564002605118134,0.0650315875331111,0.0887876959555562,0.0839833045990135,0.44825068910208,0.0,972748.0,1382922.5,1425183.70475729,1811222.5,5926337.0,0.0,0.223526919468529,0.0,103.000000002794,1.0,2776.0,5552.0,7596.57611568963,11035.0,65236.0,697.0,10719.0,8e-05,273.39968,301.81888,315.78544,398.91184,183.0,6.0,331.519999995459,377.943111104112,3806915081.42609,447.473454535285,41931896000000.0,268023.043
15665,108.0,82293.0,6.0,0.0,18246.0,168833748.0,0.0,31991660.0,35076.0,7517.0,22208.0,232.0,4.0,231.0,1792.4,15723520.0,1785856.0,1638400.0,15241583.0,5.0,5.0,55826.0,0.0,40252.0,23.0,460.0,0.0,7.482,33.2,155.0,11.2,28.2,22.8,6.2,17.5,2.0,11.2,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4445.0,0.1,18.6,1.5,1.4,0.7,1.0,0.4,0.7,0.7,16438.0,0.0,0.0,0.0,0.0,38109.0,2842.0,3.0,0.0,16.4,5.32,2.56,5.0,0.0,40239.0,3.0,13.0,24.0,1108.0,-9.0,3.0,-79.8062919494544,8.0,34.0,6.0,1000.19370805055,0.0,15.0,20.5074935400614,63.2846223048521,25.0,1118.0,0.0,713496.0,802556.0,805452.598272651,865404.0,1222620.0,15723520.0,15723520.0,15723520.0,15723520.0,0.0339984939759036,0.0467817638798437,0.0516650215727776,0.0527119397136478,0.0551937479648323,0.108008463231794,0.0,147424.0,219912.0,278978.469783894,323351.5,20851159.0,0.0,0.0937804664650682,0.0,21.0000000006403,0.0,1388.0,1388.0,1744.47130420633,1388.0,22208.0,1057.0,6246.0,0.00016,150.91424,167.81408,186.38864,253.43712,517.0,10082.0,238.995174626607,321.965538449155,44264489016.5959,432.407011722069,9780960000000.0,144192.466
15671,107.0,21910.0,9.0,0.0,0.0,237116893.0,0.0,0.0,62.0,16839.0,65236.0,232.0,4.0,231.0,5401.4,41937920.0,1967616.0,1638400.0,39961346.0,5.0,5.0,84246.0,4.0,26372.0,9.0,460.0,0.0,7.359,52.6,155.0,13.8,40.6,31.8,0.0,23.2,1.0,13.8,23.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5289.0,0.0,15.8,0.5,0.6,0.6,1.0,0.2,0.6,0.6,0.0,0.0,0.0,0.0,0.0,19805.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,32.0,45.0,341.0,6.0,8.0,6.00257996703376,9.0,21.0,19.0,281.002579967034,0.0,30.0,39.0,45.6479071821793,52.0,319.0,0.0,1174348.0,1396940.0,2072138.45209145,2051718.0,7369726.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0232554213465999,0.0280020563728482,0.0333097111158589,0.0551956706841256,0.0489227410419973,0.350121643690241,0.0,627999.0,866744.0,1323502.63973627,1281836.0,11797781.0,0.0,0.176445293836565,0.0,42.9999999978463,1.0,1752.0,4148.0,5663.72271597859,6964.0,65236.0,0.0,16837.0,8e-05,213.54336,239.12768,274.81216,699.12832,0.0,0.0,255.669599993608,316.10999998871,2809273732.31681,428.176868213735,58799496000000.0,260737.734
15679,0.0,19140.0,23.0,0.0,5.0,338085221.0,0.0,23512.0,56.0,11848.0,65236.0,232.0,4.0,231.0,10172.0,41634816.0,1677952.0,1638400.0,39428898.0,5.0,5.0,210526.0,0.0,56908.0,13.0,460.0,0.0,7.207,258.5,160.0,13.1,26.0,21.9,0.0,26.0,1.0,23.1,26.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,4316.0,0.0,44.8,0.4,1.2,1.5,1.0,0.9,1.5,1.5,12.0,0.0,0.3,0.3,0.0,13802.0,11.0,1.0,0.0,183.3,74.34,0.0,5.0,0.0,161.0,3.0,25.0,63.0,524.0,4.0,6.0,1.83430001831614,8.0,37.0,14.0,320.834300018316,0.0,24.0,32.0,59.2246048393332,66.0,531.0,0.0,2566578.0,2924243.0,3348194.98195861,3231186.0,7839344.0,41628672.0,41628672.0,41634816.0,41634816.0,0.0422893144417386,0.0625094151971273,0.0702458872577055,0.0893680054639956,0.0776077886353575,0.375226321783192,0.0,1122574.0,1616046.0,1960375.97976067,2247780.5,17761552.0,0.0,0.220563543670011,0.0,228.000000002794,0.0,2776.0,6940.0,10319.6371781542,15044.0,65236.0,19.0,11846.0,0.00016,368.55712,479.06552,564.4096,864.18528,12.0,5.0,406.685408444976,704.179199964791,1318131564.34753,946.849230732813,21589664000000.0,375610.321
15687,227.0,22212.0,6.0,0.0,87.0,328672970.0,0.0,766329.0,102.0,12908.0,65236.0,232.0,1.0,231.0,8930.6,41942016.0,1845888.0,1638400.0,39918752.0,5.0,5.0,143390.0,0.0,43028.0,8.0,460.0,0.0,7.316,288.1,160.0,13.1,17.4,17.2,0.0,16.9,1.0,13.1,16.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4791.0,0.0,46.6,0.5,1.2,0.8,2.0,0.3,0.8,0.8,6.0,0.0,0.0,0.0,0.0,14093.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,134.0,3.0,42.0,72.0,390.0,5.0,7.0,5.8174327246845,10.0,260.0,27.0,176.817432724684,0.0,37.0,50.0,63.0496318220291,77.0,425.0,0.0,2561515.0,2830831.0,3508018.7625722,3736521.0,7417457.0,41937920.0,41937920.0,41942016.0,41942016.0,0.038865669007628,0.0610787325647052,0.0675756263122879,0.0911237130550267,0.089087777754889,0.450321939125243,0.0,1415072.0,1868827.0,2352475.54217197,2605716.0,11414284.0,0.0,0.200804862023629,0.0,284.999999996217,0.0,2776.0,6802.0,9002.96217565418,12492.0,118229.0,38.0,12870.0,0.00024,341.5072,387.43008,450.94392,697.56696,25.0,21.0,403.34663157364,498.022032778721,2494950639.36676,612.556444427429,30379344000000.0,370290.042
15693,0.0,16651.0,26.0,0.0,33.0,233905659.0,0.0,382112.0,488.0,9692.0,65236.0,232.0,4.0,231.0,6983.8,41823232.0,1914496.0,1638400.0,37217185.0,5.0,5.0,611741.0,2.0,22208.0,6.0,460.0,0.0,7.353,237.0,155.0,17.9,47.5,38.8,0.0,30.2,1.0,19.7,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.0,0.0,43.6,0.6,0.9,0.8,1.0,0.4,0.8,0.8,145.0,0.0,0.2,0.2,0.0,13253.0,106.0,2.0,0.0,71.3,14.92,10.02,5.0,0.0,1465.0,3.0,62.0,82.0,816.0,8.0,10.0,-0.217509824052109,13.0,89.0,44.0,732.782490175948,0.0,56.0,72.0,86.9578897426815,91.0,826.0,0.0,2349132.0,2975484.0,4019313.42765603,5620951.0,11219715.0,39888896.0,41820160.0,41823232.0,41823232.0,0.0410060131173028,0.0574750824845131,0.0763408843964251,0.111333054313644,0.1599458196188,0.362152565668907,0.0,1457948.0,1922576.0,2121587.882607,2821714.0,28691697.0,0.0,0.261134319903839,0.0,144.000000000233,0.0,1980.0,4164.0,8277.94842654199,11104.0,65236.0,370.0,9681.0,0.00016,260.68652,284.39304,302.77504,478.44808,59.0,3.0,289.714303025913,360.054222217221,2583338572.95621,524.375282177018,36975200000000.0,256990.902
15700,52.0,25258.0,10.0,0.0,0.0,520474981.0,0.0,0.0,59.0,16425.0,65236.0,232.0,4.0,231.0,10849.0,41938944.0,2459264.0,1638400.0,39841969.0,5.0,5.0,228522.0,15.0,13880.0,5.0,460.0,0.0,7.286,134.3,155.0,13.3,115.9,65.1,0.0,17.5,1.0,13.3,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5735.0,0.0,61.7,1.0,5.6,0.5,1.0,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,22043.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,38.0,54.0,310.0,3.0,6.0,3.93883281955998,8.0,39.0,23.0,224.93883281956,0.0,32.0,43.0,51.3440600233111,59.0,321.0,0.0,3847288.0,4577864.0,4602938.68415607,5217448.0,7313530.0,41937920.0,41938944.0,41938944.0,41938944.0,0.0743112654434027,0.0921345086800469,0.112961245391171,0.12015095077065,0.124606570923674,0.426955950539515,0.0,2108621.0,2772358.0,2893652.36964233,3613725.0,17010068.0,0.0,0.156415616224385,0.0,117.999999994936,1.0,2776.0,6940.0,10988.8154655067,16064.0,65236.0,0.0,16425.0,0.00016,534.77504,616.7552,705.224,1139.8336,0.0,0.0,612.176457134112,847.857568610826,3706025159.26234,1106.57295235461,58508240000000.0,575775.527
15706,124.0,23648.0,14.0,0.0,80.0,391308140.0,0.0,592484.0,240.0,14053.0,65236.0,232.0,4.0,231.0,9647.0,41943040.0,1876736.0,1638400.0,40085828.0,5.0,5.0,258038.0,0.0,37476.0,8.0,460.0,0.0,7.344,274.2,155.0,16.2,30.8,24.8,7.9,21.6,2.0,17.1,30.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4840.0,0.0,43.3,0.4,0.8,0.4,1.0,0.2,0.4,0.4,212.0,0.0,0.0,0.0,0.0,17273.0,26.0,7.0,0.0,17.2,0.86,1.56,5.0,0.0,492.0,3.0,43.0,57.0,344.0,5.0,7.0,6.42922839813065,9.0,206.0,28.0,205.429228398131,2.0,38.0,50.0,60.5443358161742,64.0,348.0,0.0,3486710.0,4125004.0,4361696.72121408,4904107.0,12638715.0,41937920.0,41937920.0,41937920.0,41943040.0,0.0373253395909646,0.0831397932944695,0.0983597660542058,0.108483359740326,0.117099178976926,0.324238657686249,0.0,1724126.0,2452924.0,2551294.47340161,3167127.0,7424958.0,0.0,0.183135704874795,0.0,194.999999999709,0.0,2776.0,6940.0,9729.04769161587,13880.0,65236.0,120.0,14022.0,0.00016,414.34144,508.57352,580.56128,848.74392,37.0,11.0,497.017185175981,642.991999987635,743.165929929125,846.15466664497,33684.8319887717,432633.637
15713,156.0,25004.0,5.0,0.0,0.0,454777727.0,0.0,0.0,17.0,16008.0,65236.0,232.0,4.0,231.0,9666.8,41937920.0,1683456.0,1638400.0,40399504.0,5.0,5.0,164390.0,0.0,70788.0,11.0,460.0,0.0,7.281,60.3,160.0,11.0,20.4,18.4,0.0,16.4,1.0,11.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6384.0,0.0,17.0,0.4,0.8,0.3,1.0,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,18852.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,36.0,56.0,270.0,4.0,6.0,5.04259662493195,8.0,32.0,23.0,205.042596624932,0.0,32.0,42.0,50.0027236397887,61.0,274.0,0.0,3165350.0,3615110.0,3958977.50269915,4424827.0,7366325.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0592915194649615,0.0764367968482932,0.0862271900943108,0.0978057208067511,0.105542072663594,0.355138621728934,0.0,1666735.0,2263512.0,2530792.96622664,2972959.0,15278491.0,0.0,0.165740467711586,0.0,29.9999999988358,1.0,2776.0,6940.0,10314.7912800853,13880.0,65236.0,0.0,16008.0,0.00016,454.3474,507.75456,572.11112,895.04592,0.0,0.0,520.614492746078,662.208749979306,1455303985.50728,873.19999996989,32080704000000.0,497932.768
15720,0.0,23605.0,14.0,0.0,0.0,489291267.0,0.0,0.0,0.0,13225.0,65236.0,232.0,4.0,231.0,11883.0,41937920.0,2039168.0,1638400.0,40286374.0,5.0,5.0,197655.0,3.0,27760.0,10.0,460.0,0.0,7.189,86.6,160.0,18.5,57.0,42.5,0.0,28.0,1.0,18.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5064.0,0.0,20.4,0.4,0.9,1.1,1.0,0.4,1.1,1.1,0.0,0.0,0.0,0.0,0.0,17269.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,40.0,57.0,191.0,6.0,10.0,10.5151337199344,15.0,70.0,28.0,83.5151337199344,0.0,41.0,52.0,58.541572652918,70.0,199.0,0.0,4598504.0,5100809.0,5148739.20462943,5516192.0,7216344.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0972044870131852,0.110588156071446,0.122340640642168,0.129111693262289,0.138220875045782,0.321701997959212,0.0,2159016.0,2783437.0,2936611.69252979,3619462.0,8436263.0,0.0,0.176813154546225,0.0,67.9999999993015,1.0,2776.0,8172.0,11971.4770947533,18044.0,65236.0,0.0,13225.0,0.00032,505.30536,588.63984,649.10136,1020.37544,0.0,0.0,609.508049375191,768.979999986268,8746315157.20938,953.648761882056,54265472000000.0,548975.729
